OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,DECADES,Shape__Area,Shape__Length,Containment_Duration,Month,Decade,C_METHOD_DESCRIPTION,CAUSE_DESCRIPTION
237,2023,CA,BLM,CDD,STODDARD,00007568,2023-05-24 00:00:00+00:00,2023-05-27 00:00:00+00:00,14.0,6.0,1.0,81.68464,2020.0,490680.34765625,6520.46549351246,72.0,5,2020,Natural Barriers (Using Terrain Features),Unknown
242,2023,CA,BLM,CND,GRADE,00028966,2023-06-24 00:00:00+00:00,2023-06-25 00:00:00+00:00,9.0,7.0,1.0,228.4782,2020.0,1381892.4296875,12754.6730565726,24.0,6,2020,Mop-up (Extinguishing Hot Spots),Miscellaneous
245,2023,CA,BLM,CDD,MEADOW,00142970,2023-09-26 00:00:00+00:00,2023-09-27 00:00:00+00:00,14.0,1.0,1.0,22.08992,2020.0,129652.171875,1774.83132783658,24.0,9,2020,Direct Attack (Hand Crews & Tools),Unknown
247,2023,CA,BLM,CND,MIDWAY,00002389,2023-11-12 00:00:00+00:00,2023-11-14 00:00:00+00:00,14.0,1.0,1.0,63.70088,2020.0,386476.66796875,4368.27565724749,48.0,11,2020,Direct Attack (Hand Crews & Tools),Unknown
248,2023,CA,BLM,CDD,NONAME,00011021,2023-08-05 00:00:00+00:00,2023-08-08 00:00:00+00:00,14.0,2.0,1.0,1113.898,2020.0,6862632.82421875,17746.0270813276,72.0,8,2020,Indirect Attack (Firebreaks & Barriers),Unknown
249,2023,CA,BLM,CND,GRANITE,00001220,2023-07-14 00:00:00+00:00,2023-07-23 00:00:00+00:00,4.0,8.0,1.0,178.1577,2020.0,1093542.12890625,6911.54494425484,216.0,7,2020,Fire Shelter Deployment (Emergency Only),Campfire
251,2023,CA,BLM,CRD,Winterhaven Drive,00000964,2023-07-18 00:00:00+00:00,2023-07-21 00:00:00+00:00,14.0,6.0,1.0,62.32319,2020.0,357554.9921875,2540.43238541355,72.0,7,2020,Natural Barriers (Using Terrain Features),Unknown
252,2023,CA,BLM,CRD,Winterhaven,00000086,2023-03-11 00:00:00+00:00,2023-03-12 00:00:00+00:00,14.0,8.0,1.0,15.25318,2020.0,87511.7265625,1408.50473883927,24.0,3,2020,Fire Shelter Deployment (Emergency Only),Unknown
253,2023,CA,BLM,CRD,Laguna,00000201,2023-04-20 00:00:00+00:00,2023-04-22 00:00:00+00:00,14.0,6.0,1.0,19.89741,2020.0,114327.46484375,2617.93953495502,48.0,4,2020,Natural Barriers (Using Terrain Features),Unknown
254,2023,CA,BLM,NOD,R-1 Spencer Basin,00004369,2023-08-17 00:00:00+00:00,2023-08-18 00:00:00+00:00,1.0,1.0,1.0,27.64029,2020.0,192656.57421875,2375.26465718523,24.0,8,2020,Direct Attack (Hand Crews & Tools),Lightning
255,2023,CA,BLM,CDD,BREEZE,00010803,2023-07-31 00:00:00+00:00,2023-08-04 00:00:00+00:00,14.0,6.0,1.0,22.55552,2020.0,131573.48828125,1749.77071460087,96.0,7,2020,Natural Barriers (Using Terrain Features),Unknown
256,2023,CA,BLM,CDD,TRAM,00014017,2023-10-27 00:00:00+00:00,2023-10-28 00:00:00+00:00,14.0,6.0,1.0,90.48016,2020.0,532339.4375,5119.0451004245,24.0,10,2020,Natural Barriers (Using Terrain Features),Unknown
257,2023,CA,CDF,SDU,BUNNIE,00018386,2023-08-09 00:00:00+00:00,2023-08-11 00:00:00+00:00,14.0,3.0,1.0,183.9228,2020.0,1060934.36328125,6973.0342525498,48.0,8,2020,Aerial Suppression (Planes & Helicopters),Unknown
258,2023,CA,CDF,SKU,ASH,00007013,2023-08-16 00:00:00+00:00,2023-08-18 00:00:00+00:00,1.0,7.0,1.0,14.55784,2020.0,106294.48828125,1706.83685767779,48.0,8,2020,Mop-up (Extinguishing Hot Spots),Lightning
259,2023,CA,CDF,SKU,RANCH,00006969,2023-08-15 00:00:00+00:00,2023-08-28 00:00:00+00:00,1.0,7.0,1.0,792.9697,2020.0,5681507.4296875,16992.5913282629,312.0,8,2020,Mop-up (Extinguishing Hot Spots),Lightning
260,2023,CA,CDF,SKU,LONG,00006965,2023-08-15 00:00:00+00:00,2023-08-28 00:00:00+00:00,1.0,7.0,1.0,29.74612,2020.0,212868.7421875,2876.96181775053,312.0,8,2020,Mop-up (Extinguishing Hot Spots),Lightning
261,2023,CA,CDF,HUU,PILOT,00008047,2023-08-15 00:00:00+00:00,2023-09-02 00:00:00+00:00,1.0,2.0,1.0,1055.172,2020.0,7430767.44921875,19672.8457196276,432.0,8,2020,Indirect Attack (Firebreaks & Barriers),Lightning
263,2023,CA,USF,SRF,KELLY,00000939,2023-08-15 00:00:00+00:00,2023-11-14 00:00:00+00:00,14.0,7.0,1.0,89326.05,2020.0,653153709.929688,310391.944868089,2184.0,8,2020,Mop-up (Extinguishing Hot Spots),Unknown
264,2023,CA,USF,SRF,3-9,00000972,2023-08-16 00:00:00+00:00,2023-11-02 00:00:00+00:00,14.0,7.0,1.0,2836.39,2020.0,19947931.8515625,68191.929473039,1872.0,8,2020,Mop-up (Extinguishing Hot Spots),Unknown
265,2023,CA,USF,KNF,TOWNSEND,00007031,2023-08-15 00:00:00+00:00,2023-08-23 00:00:00+00:00,1.0,2.0,1.0,81.23029,2020.0,590216.5859375,4621.79502237563,192.0,8,2020,Indirect Attack (Firebreaks & Barriers),Lightning
266,2023,CA,USF,KNF,SCOTT,00006941,2023-08-15 00:00:00+00:00,2023-09-04 00:00:00+00:00,1.0,7.0,1.0,1935.952,2020.0,14050384.4179688,23549.836633093,480.0,8,2020,Mop-up (Extinguishing Hot Spots),Lightning
267,2023,CA,USF,KNF,LAKE,00006975,2023-08-15 00:00:00+00:00,2023-09-07 00:00:00+00:00,1.0,3.0,1.0,200.2064,2020.0,1448786.51171875,8863.5386708356,552.0,8,2020,Aerial Suppression (Planes & Helicopters),Lightning
268,2023,CA,USF,KNF,DEN,00007072,2023-08-18 00:00:00+00:00,2023-08-24 00:00:00+00:00,1.0,7.0,1.0,294.8512,2020.0,2152075.21484375,6968.73287823437,144.0,8,2020,Mop-up (Extinguishing Hot Spots),Lightning
269,2023,CA,USF,SRF,HANCOCK,00001016,2023-08-21 00:00:00+00:00,2023-09-25 00:00:00+00:00,1.0,7.0,1.0,1728.136,2020.0,12457944.0898438,18526.7159659813,840.0,8,2020,Mop-up (Extinguishing Hot Spots),Lightning
270,2023,CA,USF,SRF,PEARCH,00000983,2023-08-17 00:00:00+00:00,2023-10-25 00:00:00+00:00,1.0,7.0,1.0,12152.45,2020.0,87295981.7109375,191343.961962366,1656.0,8,2020,Mop-up (Extinguishing Hot Spots),Lightning
271,2023,CA,USF,SRF,LET ER-BUCK,00000984,2023-08-17 00:00:00+00:00,2023-09-28 00:00:00+00:00,1.0,3.0,1.0,95.91678,2020.0,692201.19140625,7400.7851056973,1008.0,8,2020,Aerial Suppression (Planes & Helicopters),Lightning
272,2023,CA,USF,SRF,IRON,00001003,2023-08-19 00:00:00+00:00,2023-09-02 00:00:00+00:00,1.0,7.0,1.0,20.01698,2020.0,144629.19921875,1822.03935238628,336.0,8,2020,Mop-up (Extinguishing Hot Spots),Lightning
273,2023,CA,USF,SRF,PRESCOTT,00000989,2023-08-15 00:00:00+00:00,2023-11-14 00:00:00+00:00,14.0,7.0,1.0,599.3448,2020.0,4357972.8203125,9443.72086280639,2184.0,8,2020,Mop-up (Extinguishing Hot Spots),Unknown
274,2023,CA,USF,KNF,ELLIOT,00006944,2023-08-15 00:00:00+00:00,2023-10-23 00:00:00+00:00,1.0,3.0,1.0,13875.25,2020.0,100555093.625,92115.6786302958,1656.0,8,2020,Aerial Suppression (Planes & Helicopters),Lightning
275,2023,CA,USF,KNF,TITUS,00006950,2023-08-15 00:00:00+00:00,2023-08-31 00:00:00+00:00,1.0,7.0,1.0,71.79534,2020.0,519821.1875,10073.967258063,384.0,8,2020,Mop-up (Extinguishing Hot Spots),Lightning
276,2023,CA,USF,KNF,UFISH,00007029,2023-08-16 00:00:00+00:00,2023-09-28 00:00:00+00:00,1.0,3.0,1.0,7850.58,2020.0,57036758.5390625,56259.2960477678,1032.0,8,2020,Aerial Suppression (Planes & Helicopters),Lightning
277,2023,CA,USF,SRF,MARLOW,00000962,2023-08-15 00:00:00+00:00,2023-10-03 00:00:00+00:00,1.0,3.0,1.0,1997.206,2020.0,14446716.515625,40356.3638376565,1176.0,8,2020,Aerial Suppression (Planes & Helicopters),Lightning
278,2023,CA,USF,SRF,HURDY GURDY,00000998,2023-08-15 00:00:00+00:00,2023-11-14 00:00:00+00:00,14.0,7.0,1.0,2677.779,2020.0,19514022.40625,36615.3211235813,2184.0,8,2020,Mop-up (Extinguishing Hot Spots),Unknown
279,2023,CA,USF,SRF,CORRAL,00000946,2023-08-15 00:00:00+00:00,2023-11-14 00:00:00+00:00,14.0,7.0,1.0,1090.281,2020.0,7980142.2265625,16299.1948251358,2184.0,8,2020,Mop-up (Extinguishing Hot Spots),Unknown
280,2023,CA,USF,SRF,DIAMOND,00000945,2023-08-15 00:00:00+00:00,2023-11-14 00:00:00+00:00,14.0,7.0,1.0,550.0559,2020.0,4026102.2265625,16071.3653112586,2184.0,8,2020,Mop-up (Extinguishing Hot Spots),Unknown
281,2023,CA,USF,SRF,ISLAND,00000991,2023-08-15 00:00:00+00:00,2023-11-14 00:00:00+00:00,14.0,7.0,1.0,378.4197,2020.0,2754376.875,14197.4692313369,2184.0,8,2020,Mop-up (Extinguishing Hot Spots),Unknown
282,2023,CA,USF,SRF,LONE PINE,00000931,2023-08-15 00:00:00+00:00,2023-09-15 00:00:00+00:00,1.0,3.0,1.0,1684.73,2020.0,11987004.5546875,19642.4491016105,744.0,8,2020,Aerial Suppression (Planes & Helicopters),Lightning
283,2023,CA,USF,SRF,MOSQUITO,00000954,2023-08-15 00:00:00+00:00,2023-10-25 00:00:00+00:00,1.0,7.0,1.0,34188.45,2020.0,246667727.851562,615710.558280471,1704.0,8,2020,Mop-up (Extinguishing Hot Spots),Lightning
284,2023,CA,USF,KNF,HEAD,00006988,2023-08-15 00:00:00+00:00,2023-09-07 00:00:00+00:00,1.0,2.0,1.0,6953.805,2020.0,50631460.9257812,90233.5098522921,552.0,8,2020,Indirect Attack (Firebreaks & Barriers),Lightning
285,2022,CA,CDF,BDU,AIRPORT,00002479,2022-02-16 00:00:00+00:00,2022-02-26 00:00:00+00:00,14.0,3.0,1.0,4140.06,2020.0,26508134.5898438,85420.8352154112,240.0,2,2020,Aerial Suppression (Planes & Helicopters),Unknown
287,2022,CA,CDF,TGU,RANCHO,00006986,2022-06-13 00:00:00+00:00,2022-06-19 00:00:00+00:00,14.0,1.0,1.0,589.8671,2020.0,4071594.2890625,13299.5220109713,144.0,6,2020,Direct Attack (Hand Crews & Tools),Unknown
289,2022,CA,CDF,TGU,BURROWS,00007620,2022-06-28 00:00:00+00:00,2022-06-29 00:00:00+00:00,18.0,2.0,1.0,309.4793,2020.0,2120494.12890625,7454.12526632518,24.0,6,2020,Indirect Attack (Firebreaks & Barriers),Miscellaneous Human Causes
299,2022,CA,CDF,BDU,HIGHWAY,00010803,2022-07-29 00:00:00+00:00,2022-07-31 00:00:00+00:00,7.0,2.0,1.0,28.10259,2020.0,167094.93359375,3772.20916184072,48.0,7,2020,Indirect Attack (Firebreaks & Barriers),Arson
314,2022,CA,CDF,LMU,3-8 DIXON,00004235,2022-08-08 00:00:00+00:00,2022-08-09 00:00:00+00:00,1.0,1.0,1.0,11.36938,2020.0,80933.24609375,2120.06531736143,24.0,8,2020,Direct Attack (Hand Crews & Tools),Lightning
315,2022,CA,CDF,LMU,DONICA,00003650,2022-07-16 00:00:00+00:00,2022-07-18 00:00:00+00:00,10.0,1.0,1.0,129.1635,2020.0,927202.07421875,8290.92466852768,48.0,7,2020,Direct Attack (Hand Crews & Tools),Fireworks
318,2022,CA,CDF,BDU,HESPERIA,00007816,2022-06-06 00:00:00+00:00,2022-06-09 00:00:00+00:00,2.0,3.0,1.0,96.88597,2020.0,576094.74609375,3879.87219734496,72.0,6,2020,Aerial Suppression (Planes & Helicopters),Equipment Use
322,2022,CA,CDF,MMU,FORK,00020128,2022-09-07 00:00:00+00:00,2022-09-13 00:00:00+00:00,10.0,3.0,1.0,818.4309,2020.0,5231771.578125,19405.3032588764,144.0,9,2020,Aerial Suppression (Planes & Helicopters),Fireworks
323,2022,CA,CDF,MMU,OAK,00016149,2022-07-22 00:00:00+00:00,2022-08-10 00:00:00+00:00,14.0,3.0,1.0,18957.5,2020.0,122238621.21875,119368.183111979,456.0,7,2020,Aerial Suppression (Planes & Helicopters),Unknown
324,2022,CA,CDF,MMU,ROMERO,00013586,2022-06-23 00:00:00+00:00,2022-06-24 00:00:00+00:00,14.0,1.0,1.0,344.1595,2020.0,2192217.84375,10630.910589009,24.0,6,2020,Direct Attack (Hand Crews & Tools),Unknown
325,2022,CA,CDF,CZU,EDGEWOOD,00003992,2022-06-21 00:00:00+00:00,2022-06-22 00:00:00+00:00,11.0,1.0,1.0,20.54839,2020.0,132200.9921875,2399.99839115653,24.0,6,2020,Direct Attack (Hand Crews & Tools),Powerline
326,2022,CA,CDF,MMU,AGUA,00015784,2022-07-18 00:00:00+00:00,2022-07-23 00:00:00+00:00,10.0,2.0,1.0,396.7744,2020.0,2554645.453125,15351.4862492227,120.0,7,2020,Indirect Attack (Firebreaks & Barriers),Fireworks
327,2022,CA,CDF,HUU,CANYON,00008598,2022-09-04 00:00:00+00:00,2022-09-05 00:00:00+00:00,14.0,1.0,1.0,17.09855,2020.0,118595.98046875,1704.67996733998,24.0,9,2020,Direct Attack (Hand Crews & Tools),Unknown
328,2022,CA,CDF,HUU,MCCOVEY,00008366,2022-08-29 00:00:00+00:00,2022-09-04 00:00:00+00:00,14.0,2.0,1.0,28.42003,2020.0,204958.15625,2548.34874043165,144.0,8,2020,Indirect Attack (Firebreaks & Barriers),Unknown
329,2022,CA,CDF,HUU,RANCH,00008372,2022-08-29 00:00:00+00:00,2022-09-04 00:00:00+00:00,14.0,2.0,1.0,26.31805,2020.0,189830.93359375,2197.9424261488,144.0,8,2020,Indirect Attack (Firebreaks & Barriers),Unknown
330,2022,CA,CDF,TGU,FORWARD,00010762,2022-09-09 00:00:00+00:00,2022-09-22 00:00:00+00:00,10.0,3.0,1.0,159.9855,2020.0,1118952.5234375,6372.6832896771,312.0,9,2020,Aerial Suppression (Planes & Helicopters),Fireworks
331,2022,CA,CDF,TGU,RAINBOW,00008462,2022-07-16 00:00:00+00:00,2022-07-23 00:00:00+00:00,7.0,1.0,1.0,66.32885,2020.0,458162.72265625,4725.08316149068,168.0,7,2020,Direct Attack (Hand Crews & Tools),Arson
337,2022,CA,CDF,BDU,PLEASANT,00015212,2022-10-23 00:00:00+00:00,2022-10-24 00:00:00+00:00,10.0,3.0,1.0,49.56956,2020.0,318312.8359375,2329.83284292641,24.0,10,2020,Aerial Suppression (Planes & Helicopters),Fireworks
341,2022,CA,CDF,AEU,ELECTRA,00017769,2022-07-04 00:00:00+00:00,2022-07-28 00:00:00+00:00,14.0,1.0,1.0,4466.222,2020.0,29423771.015625,46575.6940056728,576.0,7,2020,Direct Attack (Hand Crews & Tools),Unknown
349,2022,CA,CDF,MEU,BELL,00008035,2022-07-17 00:00:00+00:00,2022-07-19 00:00:00+00:00,2.0,1.0,1.0,42.91696,2020.0,295281.66796875,2944.75450839382,48.0,7,2020,Direct Attack (Hand Crews & Tools),Equipment Use
350,2022,CA,CDF,MEU,WALKER,00010062,2022-09-01 00:00:00+00:00,2022-09-16 00:00:00+00:00,10.0,4.0,1.0,123.3361,2020.0,836150.68359375,6584.83691485137,360.0,9,2020,Backburning (Controlled Burns),Fireworks
351,2022,CA,CDF,TUU,MARMOT,00000572,2022-08-02 00:00:00+00:00,2022-08-08 00:00:00+00:00,14.0,3.0,1.0,126.6029,2020.0,791809.60546875,4416.46416157426,144.0,8,2020,Aerial Suppression (Planes & Helicopters),Unknown
352,2022,CA,CDF,FKU,HOUSE,00007118,2022-05-11 00:00:00+00:00,2022-05-15 00:00:00+00:00,2.0,1.0,1.0,159.2148,2020.0,1011659.8125,6335.68078635544,96.0,5,2020,Direct Attack (Hand Crews & Tools),Equipment Use
353,2022,CA,CDF,FKU,LOPER,00007355,2022-05-15 00:00:00+00:00,2022-05-16 00:00:00+00:00,14.0,1.0,1.0,36.92672,2020.0,234613.734375,3184.06503216536,24.0,5,2020,Direct Attack (Hand Crews & Tools),Unknown
356,2022,CA,CDF,FKU,PEBBLE,00012216,2022-07-31 00:00:00+00:00,2022-08-03 00:00:00+00:00,15.0,1.0,1.0,54.41259,2020.0,342989.64453125,3417.40105333091,72.0,7,2020,Direct Attack (Hand Crews & Tools),Vehicle
357,2022,CA,CDF,FKU,HOPE,00008796,2022-06-07 00:00:00+00:00,2022-06-09 00:00:00+00:00,2.0,1.0,1.0,13.11081,2020.0,82843.3046875,1834.85160301562,48.0,6,2020,Direct Attack (Hand Crews & Tools),Equipment Use
358,2022,CA,CDF,FKU,TABLE,00010292,2022-07-01 00:00:00+00:00,2022-07-04 00:00:00+00:00,14.0,1.0,1.0,51.97977,2020.0,330505.68359375,4906.94287338767,72.0,7,2020,Direct Attack (Hand Crews & Tools),Unknown
360,2022,CA,CDF,SKU,SCARFACE,00004389,2022-06-10 00:00:00+00:00,2022-06-12 00:00:00+00:00,14.0,1.0,1.0,5.558662,2020.0,40220.82421875,920.610755599839,48.0,6,2020,Direct Attack (Hand Crews & Tools),Unknown
361,2022,CA,CDF,SKU,SHACKLEFORD,00006265,2022-07-30 00:00:00+00:00,2022-07-31 00:00:00+00:00,1.0,3.0,1.0,30.94669,2020.0,223937.03515625,2285.86875705963,24.0,7,2020,Aerial Suppression (Planes & Helicopters),Lightning
362,2022,CA,CDF,SKU,97,00008573,2022-09-27 00:00:00+00:00,2022-09-29 00:00:00+00:00,14.0,5.0,1.0,30.08391,2020.0,217193.13671875,3259.88098364302,48.0,9,2020,Fireline Construction (Bulldozers & Trenching),Unknown
364,2022,CA,CDF,SKU,MOUNTAIN,00007586,2022-09-02 00:00:00+00:00,2022-10-02 00:00:00+00:00,14.0,7.0,1.0,13440.71,2020.0,96936212.1992188,172408.593727104,720.0,9,2020,Mop-up (Extinguishing Hot Spots),Unknown
365,2022,CA,CDF,SKU,MILL,00007568,2022-09-02 00:00:00+00:00,2022-09-11 00:00:00+00:00,14.0,7.0,1.0,3939.382,2020.0,28423375.5351562,85721.1757998258,216.0,9,2020,Mop-up (Extinguishing Hot Spots),Unknown
367,2022,CA,CDF,SKU,WHITLOW,00002274,2022-03-25 00:00:00+00:00,2022-03-26 00:00:00+00:00,14.0,1.0,1.0,9.162147,2020.0,65715.125,1461.0374407524,24.0,3,2020,Direct Attack (Hand Crews & Tools),Unknown
368,2022,CA,CDF,SKU,MEAMBER,00006325,2022-07-31 00:00:00+00:00,2022-08-01 00:00:00+00:00,1.0,1.0,1.0,62.63028,2020.0,454616.75,4135.15269373211,24.0,7,2020,Direct Attack (Hand Crews & Tools),Lightning
370,2022,CA,CDF,SKU,EMPIRE,00006386,2022-08-01 00:00:00+00:00,2022-08-02 00:00:00+00:00,1.0,1.0,1.0,3.141882,2020.0,22970.37109375,1020.9574523232,24.0,8,2020,Direct Attack (Hand Crews & Tools),Lightning
371,2022,CA,CDF,SKU,RIDGE,00004855,2022-06-25 00:00:00+00:00,2022-07-08 00:00:00+00:00,14.0,1.0,1.0,10.26019,2020.0,73656.26953125,2147.68581560622,312.0,6,2020,Direct Attack (Hand Crews & Tools),Unknown
372,2022,CA,CDF,SKU,COYOTE,00007798,2022-09-07 00:00:00+00:00,2022-09-08 00:00:00+00:00,1.0,8.0,1.0,296.9517,2020.0,2166330.890625,7277.6216104655,24.0,9,2020,Fire Shelter Deployment (Emergency Only),Lightning
373,2022,CA,CDF,SKU,GULCH,00001931,2022-03-12 00:00:00+00:00,2022-03-14 00:00:00+00:00,14.0,5.0,1.0,113.4316,2020.0,828753.05859375,5989.00652560721,48.0,3,2020,Fireline Construction (Bulldozers & Trenching),Unknown
375,2022,CA,CDF,TCU,WOODS,00011241,2022-09-01 00:00:00+00:00,2022-09-03 00:00:00+00:00,14.0,1.0,1.0,22.1701,2020.0,144602.87109375,2503.23819232817,48.0,9,2020,Direct Attack (Hand Crews & Tools),Unknown
376,2022,CA,CDF,SBC,HOLLISTER,00003255,2022-03-12 00:00:00+00:00,2022-03-17 00:00:00+00:00,7.0,1.0,1.0,123.7686,2020.0,739058.91015625,6803.87840924281,120.0,3,2020,Direct Attack (Hand Crews & Tools),Arson
378,2022,CA,CDF,NEU,BRANDIE,00015471,2022-06-11 00:00:00+00:00,2022-06-19 00:00:00+00:00,2.0,1.0,1.0,71.87849,2020.0,486724.83203125,3673.67467758328,192.0,6,2020,Direct Attack (Hand Crews & Tools),Equipment Use
379,2022,CA,CDF,NEU,NISEMAN,00016185,2022-06-18 00:00:00+00:00,2022-06-21 00:00:00+00:00,2.0,1.0,1.0,17.06631,2020.0,114730.81640625,1556.53694736128,72.0,6,2020,Direct Attack (Hand Crews & Tools),Equipment Use
380,2022,CA,CDF,NEU,SHERIDAN,00016836,2022-06-24 00:00:00+00:00,2022-06-25 00:00:00+00:00,10.0,1.0,1.0,55.71469,2020.0,373586.8046875,4665.13168411247,24.0,6,2020,Direct Attack (Hand Crews & Tools),Fireworks
381,2022,CA,CDF,NEU,MIRABELLE,00017113,2022-06-27 00:00:00+00:00,2022-06-28 00:00:00+00:00,15.0,1.0,1.0,18.67016,2020.0,124351.70703125,1571.06323946521,24.0,6,2020,Direct Attack (Hand Crews & Tools),Vehicle
382,2022,CA,CDF,NEU,RICES,00017228,2022-06-28 00:00:00+00:00,2022-07-13 00:00:00+00:00,15.0,1.0,1.0,920.9178,2020.0,6236026.67578125,15716.3821482273,360.0,6,2020,Direct Attack (Hand Crews & Tools),Vehicle
383,2022,CA,CDF,NEU,BUTTERFIELD,00018198,2022-07-07 00:00:00+00:00,2022-07-13 00:00:00+00:00,14.0,1.0,1.0,12.36755,2020.0,83773.92578125,1395.4577515607,144.0,7,2020,Direct Attack (Hand Crews & Tools),Unknown
384,2022,CA,CDF,NEU,BAYBERRY,00018341,2022-07-08 00:00:00+00:00,2022-07-18 00:00:00+00:00,7.0,1.0,1.0,30.11021,2020.0,203762.59375,1938.86570705069,240.0,7,2020,Direct Attack (Hand Crews & Tools),Arson
385,2022,CA,CDF,NEU,PORTER,00018439,2022-07-09 00:00:00+00:00,2022-07-12 00:00:00+00:00,2.0,1.0,1.0,166.603,2020.0,1118576.890625,6024.87010336502,72.0,7,2020,Direct Attack (Hand Crews & Tools),Equipment Use
387,2022,CA,CDF,NEU,APPLE,00020340,2022-07-27 00:00:00+00:00,2022-08-02 00:00:00+00:00,11.0,7.0,1.0,41.09785,2020.0,278075.35546875,2694.36149939163,144.0,7,2020,Mop-up (Extinguishing Hot Spots),Powerline
388,2022,CA,CDF,NEU,SPENCEVILLE,00020332,2022-07-27 00:00:00+00:00,2022-07-31 00:00:00+00:00,9.0,1.0,1.0,21.81922,2020.0,146961.2734375,1658.17795820691,96.0,7,2020,Direct Attack (Hand Crews & Tools),Miscellaneous
389,2022,CA,CDF,NEU,BEAR,00020446,2022-07-28 00:00:00+00:00,2022-07-30 00:00:00+00:00,2.0,1.0,1.0,9.674923,2020.0,65133.41796875,1078.81625774451,48.0,7,2020,Direct Attack (Hand Crews & Tools),Equipment Use
390,2022,CA,CDF,NEU,OAK,00022418,2022-08-15 00:00:00+00:00,2022-09-15 00:00:00+00:00,10.0,1.0,1.0,24.02003,2020.0,161420.15625,2745.58731319096,744.0,8,2020,Direct Attack (Hand Crews & Tools),Fireworks
391,2022,CA,CDF,NEU,OWL,00022938,2022-08-20 00:00:00+00:00,2022-08-31 00:00:00+00:00,10.0,1.0,1.0,49.95041,2020.0,337873.4921875,2685.55288176285,264.0,8,2020,Direct Attack (Hand Crews & Tools),Fireworks
392,2022,CA,CDF,NEU,STILL,00023631,2022-08-27 00:00:00+00:00,2022-09-03 00:00:00+00:00,2.0,1.0,1.0,43.21048,2020.0,290414.66015625,2743.5569956408,168.0,8,2020,Direct Attack (Hand Crews & Tools),Equipment Use
394,2022,CA,CDF,NEU,WINDING,00019408,2022-07-18 00:00:00+00:00,2022-07-29 00:00:00+00:00,11.0,1.0,1.0,81.7844,2020.0,553723.7578125,5069.47611234109,264.0,7,2020,Direct Attack (Hand Crews & Tools),Powerline
395,2022,CA,CDF,NEU,HILL,00024621,2022-09-06 00:00:00+00:00,2022-09-15 00:00:00+00:00,5.0,1.0,1.0,13.28599,2020.0,89465.70703125,1485.88603763192,216.0,9,2020,Direct Attack (Hand Crews & Tools),Debris Burning
396,2022,CA,CDF,NEU,DUTCH,00025401,2022-09-13 00:00:00+00:00,2022-09-19 00:00:00+00:00,14.0,1.0,1.0,26.78517,2020.0,180704.625,3557.205389024,144.0,9,2020,Direct Attack (Hand Crews & Tools),Unknown
397,2022,CA,CDF,NEU,NADER,00025780,2022-09-17 00:00:00+00:00,2022-09-19 00:00:00+00:00,10.0,1.0,1.0,16.17019,2020.0,108377.0859375,2655.5524013516,48.0,9,2020,Direct Attack (Hand Crews & Tools),Fireworks
398,2022,CA,CDF,NEU,GARDEN BAR,00025753,2022-09-17 00:00:00+00:00,2022-09-19 00:00:00+00:00,7.0,1.0,1.0,28.27837,2020.0,189716.8046875,2141.87573120487,48.0,9,2020,Direct Attack (Hand Crews & Tools),Arson
399,2022,CA,CDF,NEU,RUN,00029626,2022-10-29 00:00:00+00:00,2022-11-02 00:00:00+00:00,2.0,1.0,1.0,11.89783,2020.0,80003.921875,1165.61204287325,96.0,10,2020,Direct Attack (Hand Crews & Tools),Equipment Use
400,2022,CA,CDF,NEU,PROVENZA,00031024,2022-11-13 00:00:00+00:00,2022-11-16 00:00:00+00:00,5.0,1.0,1.0,7.863962,2020.0,52880.96484375,1597.36779782314,72.0,11,2020,Direct Attack (Hand Crews & Tools),Debris Burning
401,2022,CA,CDF,BEU,COLORADO,00000419,2022-01-21 00:00:00+00:00,2022-02-02 00:00:00+00:00,5.0,1.0,1.0,687.4208,2020.0,4300944.3671875,19831.8990106189,288.0,1,2020,Direct Attack (Hand Crews & Tools),Debris Burning
402,2022,CA,CDF,BEU,AGUAJITO,00005459,2022-10-02 00:00:00+00:00,2022-10-03 00:00:00+00:00,11.0,1.0,1.0,5.257333,2020.0,33052.73046875,828.981500906089,24.0,10,2020,Direct Attack (Hand Crews & Tools),Powerline
403,2022,CA,CDF,BEU,ANZAR,00004077,2022-07-21 00:00:00+00:00,2022-07-27 00:00:00+00:00,11.0,7.0,1.0,101.0951,2020.0,640836.1171875,13104.5659304596,144.0,7,2020,Mop-up (Extinguishing Hot Spots),Powerline
405,2022,CA,CCO,ORC,COASTAL,00060975,2022-05-05 00:00:00+00:00,2022-05-17 00:00:00+00:00,11.0,1.0,1.0,202.0908,2020.0,1179813.8671875,9001.51523443702,288.0,5,2020,Direct Attack (Hand Crews & Tools),Powerline
406,2022,CA,CCO,ORC,EMERALD,00019793,2022-02-10 00:00:00+00:00,2022-02-19 00:00:00+00:00,14.0,1.0,1.0,154.6207,2020.0,903499.58203125,6738.43566695963,216.0,2,2020,Direct Attack (Hand Crews & Tools),Unknown
407,2022,CA,LRA,BEU,KING,00002925,2022-05-25 00:00:00+00:00,2022-05-26 00:00:00+00:00,7.0,7.0,1.0,79.60818,2020.0,495721.83203125,6666.30070978484,24.0,5,2020,Mop-up (Extinguishing Hot Spots),Arson
